fight_id,event_name,date,title_bout,method,round_ended,time_ended,referee,event_id
7263,UFC 64: Unstoppable,2006-10-14,0,Submission,2,282,Steve Mazzagatti,643
7264,UFC 64: Unstoppable,2006-10-14,0,Submission,1,124,John McCarthy,643
7265,Ortiz vs Shamrock 3: The Final Chapter,2006-10-10,0,KO/TKO,1,143,John McCarthy,644
7266,Ortiz vs Shamrock 3: The Final Chapter,2006-10-10,0,KO/TKO,1,239,Troy Waugh,644
7267,Ortiz vs Shamrock 3: The Final Chapter,2006-10-10,0,Submission,1,163,Jorge Alonso,644
7268,Ortiz vs Shamrock 3: The Final Chapter,2006-10-10,0,Decision - Unanimous,3,300,John McCarthy,644
7269,Ortiz vs Shamrock 3: The Final Chapter,2006-10-10,0,Submission,2,74,Troy Waugh,644
7270,Ortiz vs Shamrock 3: The Final Chapter,2006-10-10,0,Submission,1,239,Marco Lopez,644
7271,Ortiz vs Shamrock 3: The Final Chapter,2006-10-10,0,Decision - Unanimous,3,300,John McCarthy,644
7272,Ortiz vs Shamrock 3: The Final Chapter,2006-10-10,0,Decision - Unanimous,3,300,Troy Waugh,644
7273,Ortiz vs Shamrock 3: The Final Chapter,2006-10-10,0,Submission,1,298,Jorge Alonso,644
7274,UFC 63: Hughes vs Penn,2006-09-23,1,KO/TKO,3,233,John McCarthy,645
7275,UFC 63: Hughes vs Penn,2006-09-23,0,Decision - Unanimous,3,300,Steve Mazzagatti,645
7276,UFC 63: Hughes vs Penn,2006-09-23,0,KO/TKO,2,61,Herb Dean,645
7277,UFC 63: Hughes vs Penn,2006-09-23,0,KO/TKO,2,142,John McCarthy,645
7278,UFC 63: Hughes vs Penn,2006-09-23,0,KO/TKO,1,48,Herb Dean,645
7279,UFC 63: Hughes vs Penn,2006-09-23,0,Decision - Unanimous,3,300,Steve Mazzagatti,645
7280,UFC 63: Hughes vs Penn,2006-09-23,0,KO/TKO,2,17,John McCarthy,645
7281,UFC 63: Hughes vs Penn,2006-09-23,0,Decision - Split,3,300,Herb Dean,645
7282,UFC 63: Hughes vs Penn,2006-09-23,0,Submission,1,110,Steve Mazzagatti,645
7283,UFC 62: Liddell vs Sobral,2006-08-26,1,KO/TKO,1,95,John McCarthy,646
7284,UFC 62: Liddell vs Sobral,2006-08-26,0,Decision - Unanimous,3,300,Steve Mazzagatti,646
7285,UFC 62: Liddell vs Sobral,2006-08-26,0,Submission,3,102,Herb Dean,646
7286,UFC 62: Liddell vs Sobral,2006-08-26,0,KO/TKO,1,171,Mario Yamasaki,646
7287,UFC 62: Liddell vs Sobral,2006-08-26,0,Submission,3,211,John McCarthy,646
7288,UFC 62: Liddell vs Sobral,2006-08-26,0,Submission,1,146,Herb Dean,646
7289,UFC 62: Liddell vs Sobral,2006-08-26,0,Submission,1,203,Steve Mazzagatti,646
7290,UFC 62: Liddell vs Sobral,2006-08-26,0,Submission,1,152,Mario Yamasaki,646
7291,UFC 62: Liddell vs Sobral,2006-08-26,0,Decision - Unanimous,3,300,Herb Dean,646
7292,UFC Fight Night 6,2006-08-17,0,Decision - Unanimous,3,300,John McCarthy,647
7293,UFC Fight Night 6,2006-08-17,0,KO/TKO,2,35,Herb Dean,647
7294,UFC Fight Night 6,2006-08-17,0,Decision - Unanimous,3,300,Steve Mazzagatti,647
7295,UFC Fight Night 6,2006-08-17,0,KO/TKO,1,250,John McCarthy,647
7296,UFC Fight Night 6,2006-08-17,0,Submission,1,179,Herb Dean,647
7297,UFC Fight Night 6,2006-08-17,0,Submission,1,121,Steve Mazzagatti,647
7298,UFC Fight Night 6,2006-08-17,0,KO/TKO,2,52,John McCarthy,647
7299,UFC Fight Night 6,2006-08-17,0,Decision - Unanimous,3,300,Herb Dean,647
7300,UFC Fight Night 6,2006-08-17,0,Submission,1,157,Steve Mazzagatti,647
7301,UFC 61: Bitter Rivals,2006-07-08,1,Decision - Unanimous,5,300,John McCarthy,648
7302,UFC 61: Bitter Rivals,2006-07-08,0,Decision - Unanimous,3,300,Steve Mazzagatti,648
7303,UFC 61: Bitter Rivals,2006-07-08,0,KO/TKO,1,78,Herb Dean,648
7304,UFC 61: Bitter Rivals,2006-07-08,0,Decision - Unanimous,3,300,Yves Lavigne,648
7305,UFC 61: Bitter Rivals,2006-07-08,0,TKO - Doctor's Stoppage,2,300,John McCarthy,648
7306,UFC 61: Bitter Rivals,2006-07-08,0,Submission,3,47,Yves Lavigne,648
7307,UFC 61: Bitter Rivals,2006-07-08,0,KO/TKO,1,162,Herb Dean,648
7308,UFC 61: Bitter Rivals,2006-07-08,0,TKO - Doctor's Stoppage,1,253,Yves Lavigne,648
7309,UFC 61: Bitter Rivals,2006-07-08,0,Submission,3,80,Steve Mazzagatti,648
7310,UFC Fight Night 5,2006-06-28,0,Decision - Majority,3,300,Herb Dean,649
7311,UFC Fight Night 5,2006-06-28,0,KO/TKO,1,49,John McCarthy,649
7312,UFC Fight Night 5,2006-06-28,0,Decision - Majority,3,300,Mario Yamasaki,649
7313,UFC Fight Night 5,2006-06-28,0,Decision - Unanimous,3,300,Steve Mazzagatti,649
